Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome,ProdTaken
32.0,1,1,7.0,2,1,4,5.0,0,5.0,1,3.0,0,4,1,2.0,1,20896.0,0
40.0,0,1,15.0,2,0,3,4.0,0,3.0,0,3.0,0,2,0,1.0,1,22433.0,0
46.0,1,3,27.0,2,0,3,4.0,1,3.0,3,2.0,0,1,1,1.0,2,23528.0,0
25.0,1,1,15.0,2,1,2,3.0,0,5.0,2,4.0,0,1,1,0.0,1,17096.0,1
30.0,1,3,17.0,3,0,3,5.0,1,4.0,1,3.0,1,5,0,2.0,2,26946.0,0
21.0,1,3,9.0,3,0,3,5.0,0,3.0,2,3.0,0,4,1,1.0,1,20722.0,1
31.0,1,2,8.0,2,1,3,4.0,1,5.0,1,4.0,0,3,0,2.0,2,21410.0,0
45.0,1,1,9.0,2,0,4,2.0,0,3.0,0,3.0,0,4,1,1.0,1,20689.0,0
36.0,1,1,14.0,2,1,3,4.0,3,3.0,2,5.0,0,3,0,1.0,3,28899.0,0
36.0,1,1,15.0,3,1,2,4.0,1,4.0,1,3.0,1,4,0,1.0,2,23847.0,0
34.0,1,1,32.0,3,1,3,5.0,0,4.0,2,6.0,1,4,1,1.0,1,20991.0,1
37.0,1,2,15.0,2,1,4,5.0,0,5.0,1,2.0,0,1,0,2.0,1,21020.0,0
32.0,0,3,33.0,3,1,4,4.0,1,3.0,1,3.0,1,3,0,2.0,2,24295.0,1
46.0,0,1,14.0,2,1,4,2.0,1,3.0,1,6.0,0,1,1,1.0,2,25112.0,0
47.0,1,1,31.0,3,1,2,3.0,3,3.0,3,3.0,0,3,1,0.0,3,23633.0,0
44.0,1,3,11.0,3,1,2,3.0,2,4.0,0,1.0,0,5,1,1.0,4,33213.0,0
55.0,1,1,6.0,2,0,3,4.0,1,3.0,3,2.0,0,1,0,1.0,2,22458.0,0
20.0,1,3,15.0,2,1,2,3.0,0,5.0,2,2.0,0,1,0,1.0,1,17728.0,0
30.0,0,3,9.0,2,1,4,4.0,1,3.0,0,3.0,0,2,1,2.0,2,23327.0,0
51.0,0,3,15.0,1,1,3,4.0,1,3.0,0,5.0,1,5,1,1.0,2,25474.0,1
30.0,1,1,14.0,1,0,3,4.0,0,3.0,1,5.0,1,4,1,2.0,1,22017.0,1
37.0,1,1,6.0,2,1,2,4.0,1,3.0,1,2.0,0,5,0,0.0,2,20993.0,0
23.0,1,1,22.0,3,0,3,4.0,0,3.0,3,3.0,0,1,1,2.0,1,21549.0,0
53.0,0,1,26.0,3,1,3,4.0,0,3.0,1,2.0,0,3,1,1.0,1,22936.0,0
32.0,1,2,9.0,2,1,4,5.0,1,5.0,1,5.0,0,3,0,3.0,2,25088.0,0
31.0,0,1,10.0,3,0,4,4.0,0,3.0,1,3.0,0,3,1,2.0,1,20761.0,0
42.0,1,1,12.0,3,1,3,2.0,0,3.0,0,4.0,1,1,1,2.0,1,20805.0,0
46.0,1,1,8.0,2,1,2,3.0,4,3.0,1,7.0,0,5,1,0.0,0,32861.0,0
30.0,1,1,28.0,2,0,3,2.0,3,5.0,1,3.0,0,5,1,2.0,3,28658.0,0
60.0,1,1,9.0,2,0,4,5.0,4,3.0,2,5.0,1,5,1,1.0,0,32404.0,0
36.0,1,1,11.0,2,1,4,4.0,0,3.0,1,3.0,0,4,0,1.0,1,20629.0,0
51.0,1,1,6.0,2,1,3,3.0,0,3.0,1,2.0,0,4,1,0.0,1,17723.0,0
31.0,1,1,13.0,2,1,2,3.0,1,3.0,1,4.0,0,3,0,1.0,2,20915.0,0
35.0,1,3,7.0,3,1,4,2.0,1,3.0,1,2.0,0,5,1,3.0,2,28403.0,0
47.0,1,3,16.0,3,1,4,5.0,3,3.0,3,3.0,0,5,0,2.0,3,28297.0,1
46.0,1,3,9.0,2,1,4,4.0,1,4.0,1,2.0,0,5,1,3.0,2,23483.0,0
31.0,0,3,26.0,2,1,3,1.0,0,3.0,0,1.0,0,5,1,1.0,1,17791.0,0
40.0,1,1,31.0,3,1,3,4.0,0,4.0,1,3.0,1,1,0,1.0,1,22582.0,1
37.0,1,1,12.0,3,1,2,1.0,1,5.0,1,5.0,1,3,1,1.0,2,20974.0,0
42.0,1,1,9.0,2,0,3,6.0,0,3.0,1,6.0,1,3,0,1.0,1,21456.0,1
37.0,0,1,25.0,2,1,4,4.0,1,3.0,3,4.0,0,3,1,1.0,2,26457.0,0
38.0,1,3,23.0,3,1,4,5.0,1,3.0,1,6.0,0,5,1,1.0,2,25012.0,0
44.0,0,1,34.0,2,0,3,4.0,3,5.0,0,2.0,0,4,0,1.0,3,29498.0,0
36.0,1,3,23.0,3,1,4,4.0,3,4.0,1,2.0,0,1,1,2.0,3,26698.0,0
36.0,0,3,9.0,3,1,2,4.0,3,3.0,1,5.0,0,1,0,0.0,3,24699.0,0
39.0,1,1,16.0,3,1,3,3.0,4,5.0,1,2.0,1,3,1,2.0,0,32068.0,0
40.0,0,1,17.0,1,0,3,3.0,1,3.0,1,2.0,0,3,1,1.0,2,21323.0,0
31.0,1,1,14.0,2,0,2,4.0,0,4.0,2,2.0,0,4,0,1.0,1,16261.0,1
30.0,1,3,35.0,1,1,2,3.0,3,4.0,1,4.0,0,4,0,1.0,3,24250.0,0
33.0,0,1,11.0,2,0,3,3.0,3,4.0,0,7.0,0,3,1,2.0,3,26878.0,0
34.0,1,1,32.0,2,1,3,5.0,1,4.0,3,3.0,0,1,0,2.0,2,22998.0,0
28.0,1,3,11.0,3,1,2,3.0,1,5.0,3,1.0,0,1,1,0.0,2,23463.0,0
22.0,1,3,19.0,2,0,3,3.0,0,4.0,3,3.0,0,5,0,2.0,1,21394.0,1
55.0,1,3,19.0,3,1,2,1.0,4,3.0,2,7.0,1,3,1,1.0,0,28695.0,1
27.0,1,1,23.0,3,1,3,4.0,0,4.0,1,4.0,1,2,1,2.0,1,21051.0,1
50.0,0,1,8.0,3,0,1,3.0,4,5.0,1,3.0,0,3,0,0.0,0,32856.0,0
59.0,0,2,8.0,2,0,2,4.0,2,3.0,1,1.0,0,1,0,1.0,4,33844.0,0
27.0,1,1,15.0,3,0,2,3.0,0,4.0,2,2.0,0,3,1,0.0,1,17279.0,0
36.0,0,3,6.0,3,0,2,3.0,1,3.0,3,5.0,0,2,1,1.0,2,21653.0,0
50.0,1,1,34.0,2,0,2,3.0,4,5.0,0,5.0,1,5,0,0.0,0,31880.0,0
36.0,0,1,9.0,3,1,1,3.0,0,4.0,2,5.0,0,4,1,0.0,1,17088.0,0
57.0,1,3,35.0,3,1,2,4.0,4,3.0,1,4.0,0,3,0,0.0,0,29118.0,0
50.0,1,1,27.0,3,0,4,4.0,1,5.0,1,3.0,0,1,1,1.0,2,25245.0,0
30.0,0,1,8.0,3,0,2,3.0,0,3.0,2,1.0,0,4,1,0.0,1,17564.0,0
30.0,1,1,6.0,2,1,2,4.0,1,3.0,1,2.0,1,1,1,1.0,2,20126.0,0
29.0,1,1,31.0,2,1,3,5.0,0,3.0,2,7.0,1,1,0,1.0,1,20706.0,1
23.0,1,1,6.0,2,1,2,3.0,0,3.0,0,2.0,0,4,0,1.0,1,16223.0,0
52.0,1,1,10.0,1,0,3,4.0,3,3.0,1,4.0,0,4,1,2.0,3,31794.0,0
36.0,0,1,9.0,2,0,4,4.0,1,5.0,1,4.0,0,4,1,3.0,2,23771.0,0
35.0,1,1,7.0,2,1,3,5.0,0,3.0,0,3.0,1,2,0,1.0,1,22300.0,0
22.0,1,1,12.0,3,1,3,3.0,0,3.0,1,1.0,0,1,1,1.0,1,17773.0,0
38.0,1,1,8.0,3,1,3,3.0,0,3.0,1,7.0,1,4,0,2.0,1,18057.0,0
41.0,0,3,31.0,2,0,4,2.0,4,4.0,2,6.0,1,3,1,1.0,0,31872.0,1
44.0,0,1,9.0,2,1,4,4.0,0,3.0,1,8.0,1,3,0,1.0,1,28909.0,1
36.0,0,1,25.0,2,1,3,4.0,3,3.0,3,4.0,0,3,0,1.0,3,28040.0,0
29.0,1,1,16.0,2,0,3,4.0,0,5.0,2,7.0,1,5,1,0.0,1,17404.0,1
41.0,1,3,33.0,3,1,4,4.0,1,5.0,0,3.0,0,2,1,2.0,2,27074.0,0
25.0,1,3,7.0,1,0,4,4.0,0,4.0,3,3.0,1,4,1,3.0,1,21880.0,1
37.0,1,3,9.0,2,0,3,4.0,1,3.0,3,5.0,0,4,1,2.0,2,23180.0,0
24.0,1,3,9.0,1,1,4,4.0,0,5.0,1,5.0,0,3,1,3.0,1,21000.0,0
37.0,1,1,21.0,2,1,4,4.0,1,3.0,1,2.0,1,5,1,1.0,2,25264.0,0
40.0,1,3,12.0,1,1,3,4.0,1,3.0,1,5.0,0,1,0,1.0,2,20764.0,1
40.0,1,1,19.0,3,1,4,4.0,1,4.0,1,6.0,0,3,1,2.0,2,23973.0,0
46.0,0,3,11.0,3,1,3,3.0,1,3.0,2,5.0,1,5,1,1.0,2,20772.0,0
52.0,1,3,31.0,3,0,3,5.0,1,4.0,3,2.0,1,5,1,2.0,2,21516.0,1
46.0,1,3,8.0,3,0,3,3.0,4,5.0,1,1.0,0,1,1,1.0,0,32048.0,0
49.0,1,1,11.0,2,1,4,5.0,3,3.0,2,2.0,0,5,1,2.0,3,29677.0,0
34.0,1,3,17.0,3,1,3,2.0,3,3.0,1,2.0,1,4,1,2.0,3,27058.0,0
34.0,1,1,9.0,3,1,4,4.0,0,3.0,2,6.0,0,3,0,3.0,1,21174.0,0
47.0,1,3,8.0,2,0,2,1.0,4,4.0,1,7.0,0,1,0,0.0,0,30972.0,0
30.0,1,1,28.0,2,0,3,3.0,3,5.0,1,3.0,0,5,1,2.0,3,28658.0,0
30.0,1,3,18.0,1,0,2,3.0,1,3.0,3,1.0,0,1,1,1.0,2,21577.0,0
33.0,0,3,16.0,3,1,3,6.0,1,3.0,1,2.0,0,2,0,2.0,2,23346.0,0
40.0,1,3,10.0,3,1,3,4.0,3,3.0,1,1.0,0,1,1,1.0,3,25855.0,0
19.0,0,1,21.0,3,0,3,4.0,0,3.0,2,3.0,0,5,1,1.0,1,20192.0,0
26.0,1,3,20.0,3,1,3,4.0,0,3.0,1,3.0,0,3,1,2.0,1,20774.0,0
41.0,1,1,22.0,2,0,4,5.0,3,3.0,1,3.0,0,1,1,2.0,3,29113.0,0
31.0,0,1,9.0,1,0,4,5.0,0,5.0,3,2.0,0,3,0,2.0,1,23646.0,0
30.0,1,1,14.0,2,1,3,4.0,1,3.0,1,3.0,1,3,0,1.0,2,25301.0,0
55.0,0,1,8.0,2,0,3,4.0,3,3.0,1,2.0,0,5,0,2.0,3,29180.0,0
35.0,1,1,7.0,2,0,4,2.0,0,3.0,3,4.0,0,2,0,1.0,1,21958.0,0
30.0,0,1,31.0,2,1,4,5.0,0,3.0,2,3.0,1,3,1,3.0,1,21117.0,1
38.0,1,3,9.0,2,1,2,3.0,1,3.0,3,1.0,1,3,1,1.0,2,21861.0,0
38.0,1,1,8.0,2,0,3,5.0,1,3.0,1,3.0,0,1,0,1.0,2,25152.0,0
32.0,0,1,7.0,3,1,3,6.0,1,3.0,1,2.0,0,3,0,1.0,2,23023.0,0
32.0,0,1,7.0,2,1,3,6.0,1,5.0,1,3.0,0,1,1,2.0,2,23681.0,0
42.0,0,1,32.0,3,0,2,3.0,3,5.0,1,4.0,1,3,0,0.0,3,28191.0,0
45.0,0,1,13.0,2,1,3,2.0,1,3.0,0,5.0,0,2,0,2.0,2,21434.0,0
34.0,1,3,12.0,3,0,3,4.0,0,3.0,3,3.0,1,2,1,1.0,1,21529.0,1
38.0,1,1,7.0,2,0,4,4.0,1,4.0,0,8.0,0,2,1,2.0,2,25125.0,0
43.0,1,1,36.0,2,1,4,4.0,1,4.0,0,3.0,0,3,1,2.0,2,23112.0,0
41.0,0,3,12.0,2,1,3,5.0,3,5.0,0,7.0,1,5,0,2.0,3,29153.0,0
21.0,1,1,9.0,3,1,3,4.0,0,3.0,2,2.0,0,5,1,2.0,1,18230.0,0
29.0,0,1,31.0,1,1,4,5.0,3,5.0,3,3.0,0,2,0,1.0,3,27400.0,1
31.0,1,1,6.0,2,1,3,4.0,0,5.0,0,2.0,0,4,0,0.0,1,17218.0,0
39.0,1,1,24.0,2,0,4,5.0,3,3.0,1,2.0,0,1,1,3.0,3,27501.0,0
60.0,1,3,7.0,1,1,4,4.0,3,3.0,0,5.0,1,2,0,2.0,3,30582.0,0
39.0,0,1,10.0,2,1,3,4.0,0,3.0,0,5.0,0,3,1,2.0,1,21499.0,0
30.0,0,1,27.0,3,1,3,4.0,0,3.0,1,3.0,0,3,1,2.0,1,22490.0,0
25.0,1,2,29.0,2,1,3,6.0,0,3.0,1,3.0,0,1,0,2.0,1,20233.0,1
40.0,1,3,6.0,3,1,2,5.0,1,3.0,0,3.0,1,3,1,0.0,2,22457.0,0
28.0,1,1,9.0,3,0,3,3.0,3,4.0,1,1.0,0,4,0,0.0,3,22655.0,0
50.0,0,3,18.0,2,1,2,3.0,1,3.0,2,4.0,1,3,1,1.0,2,31880.0,1
36.0,1,1,7.0,2,0,4,6.0,0,3.0,1,3.0,0,3,0,2.0,1,21655.0,0
44.0,1,1,13.0,3,0,2,4.0,3,3.0,0,4.0,0,4,1,0.0,3,25248.0,0
45.0,0,3,8.0,1,1,4,4.0,0,3.0,1,5.0,0,3,1,2.0,1,26656.0,1
45.0,1,3,17.0,2,0,2,3.0,4,3.0,0,4.0,0,4,1,1.0,0,32650.0,0
37.0,0,3,15.0,2,1,4,5.0,3,5.0,3,3.0,0,2,0,3.0,3,26265.0,0
55.0,0,1,8.0,3,1,2,4.0,4,5.0,2,1.0,0,3,1,1.0,0,31756.0,0
46.0,1,3,9.0,1,1,3,6.0,1,3.0,3,2.0,0,5,1,2.0,2,25310.0,0
21.0,1,1,7.0,2,0,3,5.0,0,4.0,3,3.0,0,4,0,2.0,1,21514.0,0
27.0,1,3,17.0,3,0,3,1.0,0,3.0,0,1.0,0,3,1,1.0,1,17534.0,0
38.0,1,1,17.0,3,0,4,4.0,0,5.0,0,8.0,0,2,1,2.0,1,22130.0,0
45.0,0,3,15.0,2,0,3,4.0,1,3.0,1,2.0,0,3,1,2.0,2,20593.0,0
35.0,1,3,8.0,3,0,3,3.0,0,3.0,0,2.0,0,2,1,0.0,1,17014.0,0
33.0,1,3,20.0,2,1,4,4.0,1,3.0,1,4.0,0,1,0,3.0,2,23081.0,0
43.0,0,3,32.0,2,1,3,3.0,4,3.0,0,2.0,1,2,0,0.0,0,31959.0,0
38.0,1,3,9.0,2,1,3,3.0,3,3.0,1,1.0,0,2,1,1.0,3,25609.0,0
30.0,1,1,22.0,2,1,2,3.0,0,3.0,1,2.0,0,1,0,0.0,1,17862.0,0
45.0,1,1,22.0,3,0,4,4.0,3,3.0,0,3.0,0,3,0,2.0,3,26656.0,1
38.0,1,3,16.0,3,1,3,5.0,1,4.0,1,3.0,0,4,0,2.0,2,22867.0,0
21.0,1,3,9.0,3,0,3,4.0,0,3.0,3,3.0,0,4,0,1.0,1,21461.0,0
61.0,1,3,23.0,3,1,3,4.0,1,5.0,3,2.0,0,4,1,1.0,2,24083.0,0
38.0,1,1,21.0,2,1,3,4.0,3,3.0,1,1.0,1,5,1,2.0,3,26510.0,0
48.0,1,1,6.0,2,1,3,4.0,3,3.0,2,1.0,1,5,0,0.0,3,20381.0,1
34.0,0,1,8.0,2,1,2,4.0,1,3.0,0,2.0,0,4,0,0.0,2,24547.0,0
34.0,1,3,27.0,2,1,3,1.0,1,3.0,2,2.0,0,3,0,0.0,2,20337.0,0
36.0,1,3,7.0,3,1,3,5.0,1,5.0,3,2.0,0,2,0,2.0,2,22990.0,0
33.0,1,1,15.0,3,1,2,3.0,0,3.0,1,1.0,0,1,0,1.0,1,17781.0,0
35.0,0,3,9.0,3,0,4,4.0,0,3.0,1,8.0,0,5,0,1.0,1,20909.0,0
42.0,0,1,29.0,2,0,4,4.0,1,3.0,1,5.0,1,5,0,1.0,2,24145.0,0
39.0,1,1,8.0,2,0,3,3.0,0,5.0,1,2.0,1,1,1,0.0,1,32123.0,1
26.0,1,1,9.0,2,0,2,3.0,0,3.0,1,2.0,0,3,1,1.0,1,17061.0,0
36.0,1,1,32.0,2,1,3,5.0,1,3.0,3,6.0,0,2,0,2.0,2,22359.0,0
28.0,1,1,35.0,2,1,3,5.0,1,4.0,0,2.0,0,1,1,2.0,2,21549.0,0
36.0,1,3,7.0,3,0,4,4.0,1,3.0,3,3.0,0,4,0,3.0,2,23537.0,0
33.0,0,1,12.0,2,1,1,3.0,1,3.0,1,4.0,0,5,1,0.0,2,22725.0,0
38.0,1,3,7.0,2,1,3,5.0,3,3.0,0,7.0,0,2,1,2.0,3,29287.0,1
26.0,1,1,27.0,3,1,2,3.0,0,3.0,1,2.0,0,5,1,0.0,1,17377.0,1
33.0,1,1,16.0,3,0,3,4.0,0,5.0,3,2.0,0,4,1,1.0,1,22878.0,1
58.0,1,1,7.0,3,1,3,4.0,1,3.0,1,4.0,0,3,0,2.0,2,25433.0,0
52.0,1,1,5.0,2,1,2,3.0,3,4.0,3,1.0,0,3,1,1.0,3,25445.0,0
54.0,1,3,9.0,2,0,4,5.0,4,3.0,0,4.0,0,3,1,1.0,0,34105.0,0
46.0,1,3,8.0,3,0,2,3.0,2,5.0,2,4.0,0,1,1,1.0,4,33947.0,0
28.0,1,1,11.0,2,0,4,4.0,0,3.0,2,3.0,0,1,0,1.0,1,20996.0,0
46.0,0,3,33.0,2,0,4,4.0,1,5.0,0,4.0,0,2,0,1.0,2,22964.0,1
41.0,0,1,33.0,3,0,3,4.0,1,4.0,1,3.0,0,2,1,1.0,2,24283.0,0
33.0,0,1,13.0,2,1,2,3.0,1,3.0,1,2.0,0,5,1,1.0,2,20968.0,0
37.0,1,1,15.0,1,0,3,4.0,3,3.0,1,3.0,0,4,1,1.0,3,28774.0,0
37.0,1,1,14.0,2,1,4,4.0,0,3.0,3,4.0,0,3,1,3.0,1,23356.0,0
45.0,1,3,15.0,3,1,3,3.0,3,5.0,1,5.0,1,2,1,0.0,3,25761.0,0
34.0,0,3,17.0,3,1,3,5.0,1,3.0,3,5.0,0,3,1,2.0,2,23360.0,0
28.0,0,3,27.0,2,0,3,4.0,1,3.0,2,3.0,0,2,1,2.0,2,28659.0,0
42.0,1,3,10.0,3,1,2,3.0,1,5.0,2,1.0,0,5,1,1.0,2,20155.0,0
39.0,0,1,8.0,2,1,2,3.0,4,3.0,1,1.0,0,3,1,0.0,0,27169.0,1
26.0,1,1,30.0,1,1,3,5.0,0,3.0,2,2.0,1,3,0,1.0,1,17340.0,1
45.0,1,1,31.0,2,0,3,4.0,1,3.0,1,1.0,0,4,0,0.0,2,20906.0,0
37.0,0,1,10.0,1,1,3,4.0,0,4.0,0,3.0,0,3,1,2.0,1,22370.0,0
45.0,1,1,7.0,3,1,3,4.0,0,3.0,2,8.0,1,4,0,2.0,1,21114.0,0
24.0,0,1,15.0,2,1,2,4.0,0,4.0,1,2.0,0,5,0,1.0,1,17694.0,0
33.0,1,3,11.0,3,1,3,6.0,3,3.0,0,3.0,0,2,1,2.0,3,29078.0,1
22.0,1,1,13.0,2,1,3,3.0,0,4.0,2,2.0,1,3,1,0.0,1,17472.0,1
37.0,0,1,13.0,2,1,4,2.0,1,5.0,1,5.0,1,4,1,2.0,2,24240.0,0
42.0,0,1,8.0,3,1,2,3.0,0,3.0,2,6.0,1,1,1,1.0,1,17515.0,0
36.0,1,3,10.0,2,1,4,4.0,3,3.0,1,8.0,0,5,0,3.0,3,26501.0,0
39.0,1,1,7.0,2,0,3,3.0,1,3.0,3,2.0,0,2,1,2.0,2,26303.0,0
35.0,1,1,16.0,3,0,3,5.0,3,4.0,3,3.0,0,2,1,2.0,3,27299.0,0
28.0,1,1,11.0,2,1,3,2.0,1,4.0,1,3.0,1,4,1,1.0,2,24820.0,0
31.0,1,3,12.0,3,1,3,1.0,1,3.0,1,5.0,0,5,1,1.0,2,20460.0,0
42.0,1,1,24.0,2,1,2,3.0,1,5.0,1,7.0,1,1,0,0.0,2,20410.0,0
24.0,1,1,17.0,1,1,3,2.0,0,3.0,1,4.0,0,1,1,1.0,1,20751.0,0
39.0,1,1,6.0,2,0,3,4.0,4,3.0,1,2.0,0,3,1,0.0,0,27742.0,0
30.0,0,1,6.0,2,1,2,4.0,3,3.0,3,2.0,0,5,1,1.0,3,23474.0,0
52.0,0,1,15.0,2,1,3,6.0,3,3.0,2,4.0,0,1,1,1.0,3,29328.0,1
39.0,1,2,9.0,2,0,2,2.0,1,4.0,0,1.0,0,2,1,0.0,2,21389.0,0
31.0,1,1,28.0,3,1,3,3.0,1,3.0,0,2.0,1,5,1,0.0,2,21179.0,1
27.0,0,1,18.0,3,1,3,4.0,1,5.0,1,3.0,1,3,1,1.0,2,23419.0,0
48.0,0,1,7.0,3,0,4,4.0,3,4.0,1,2.0,0,5,0,1.0,3,30635.0,0
42.0,1,1,16.0,2,1,4,4.0,0,5.0,1,3.0,0,5,1,2.0,1,20967.0,0
33.0,1,1,12.0,2,0,4,5.0,1,4.0,1,5.0,0,3,1,1.0,2,24556.0,0
45.0,0,1,24.0,2,1,4,6.0,0,3.0,2,4.0,0,4,1,1.0,1,20968.0,0
58.0,1,1,15.0,3,0,3,4.0,0,4.0,1,5.0,1,1,1,1.0,1,18346.0,0
28.0,1,1,14.0,2,0,3,3.0,0,3.0,2,2.0,0,4,0,1.0,1,18310.0,0
19.0,1,1,8.0,2,1,2,4.0,0,3.0,2,2.0,0,5,0,0.0,1,16102.0,1
35.0,1,1,15.0,3,0,4,4.0,1,3.0,3,5.0,0,4,1,2.0,2,24820.0,0
48.0,1,1,9.0,3,0,4,4.0,1,3.0,1,7.0,0,2,0,2.0,2,23748.0,0
33.0,1,1,32.0,2,1,3,4.0,0,3.0,3,3.0,1,5,0,1.0,1,21473.0,1
48.0,0,1,6.0,3,1,2,1.0,4,3.0,2,3.0,0,1,0,0.0,0,31885.0,0
40.0,1,3,28.0,3,1,3,4.0,1,3.0,0,3.0,1,3,1,1.0,2,21380.0,1
57.0,1,1,14.0,2,1,3,6.0,3,3.0,3,6.0,0,1,0,1.0,3,25938.0,0
36.0,1,3,11.0,1,1,3,4.0,3,5.0,3,2.0,1,4,1,2.0,3,28260.0,1
27.0,1,1,11.0,2,0,2,3.0,0,4.0,2,2.0,1,3,0,1.0,1,17478.0,0
37.0,0,1,16.0,3,1,3,3.0,3,3.0,1,7.0,0,3,0,2.0,3,25048.0,1
47.0,1,1,8.0,3,0,3,3.0,1,3.0,1,6.0,0,1,0,0.0,2,20070.0,0
42.0,0,1,8.0,3,1,2,3.0,0,3.0,2,6.0,1,2,0,1.0,1,17515.0,0
32.0,1,3,13.0,2,1,4,6.0,1,3.0,0,6.0,1,3,1,2.0,2,24850.0,1
39.0,1,1,30.0,2,1,3,4.0,1,3.0,1,2.0,0,3,0,1.0,2,24423.0,0
36.0,1,3,22.0,3,0,3,4.0,1,5.0,0,5.0,0,5,1,0.0,2,20647.0,0
19.0,1,3,28.0,3,1,2,3.0,0,3.0,2,2.0,1,1,1,0.0,1,16675.0,1
34.0,1,1,12.0,2,1,3,5.0,3,3.0,1,6.0,0,3,1,2.0,3,25797.0,0
45.0,1,1,35.0,1,1,2,3.0,3,3.0,0,5.0,1,5,1,0.0,3,24380.0,0
36.0,1,3,6.0,2,1,2,3.0,1,3.0,0,2.0,1,3,1,1.0,2,21201.0,0
34.0,0,3,14.0,2,0,2,4.0,1,4.0,1,2.0,0,4,0,1.0,2,22980.0,0
47.0,1,1,9.0,2,1,3,4.0,3,3.0,1,5.0,0,1,1,2.0,3,27256.0,0
27.0,1,3,15.0,1,1,3,5.0,1,5.0,3,8.0,0,3,0,1.0,2,24004.0,1
51.0,1,1,13.0,3,1,2,4.0,1,3.0,0,3.0,0,3,1,1.0,2,21132.0,0
26.0,1,3,11.0,3,1,3,5.0,1,5.0,0,3.0,0,3,1,2.0,2,22934.0,0
20.0,1,3,29.0,3,1,3,4.0,0,3.0,2,3.0,1,2,0,2.0,1,20353.0,1
40.0,0,1,6.0,2,1,3,4.0,4,4.0,1,2.0,0,1,1,1.0,0,28503.0,0
41.0,0,1,16.0,2,1,4,5.0,1,3.0,0,2.0,0,5,1,1.0,2,23554.0,0
25.0,1,3,32.0,3,0,2,3.0,1,3.0,2,2.0,0,4,0,0.0,2,21180.0,0
40.0,0,1,32.0,2,1,4,4.0,3,3.0,0,5.0,0,1,0,1.0,3,29598.0,0
49.0,1,3,9.0,3,1,3,5.0,1,4.0,3,2.0,1,1,1,1.0,2,26576.0,1
34.0,0,1,9.0,2,1,2,3.0,1,3.0,3,1.0,0,2,1,0.0,2,22756.0,0
36.0,0,1,9.0,3,0,3,4.0,1,4.0,3,7.0,0,2,1,1.0,2,23103.0,0
32.0,0,1,7.0,2,0,4,4.0,1,5.0,0,3.0,0,5,1,3.0,2,22826.0,0
38.0,0,3,8.0,2,1,2,4.0,1,3.0,1,4.0,0,5,1,1.0,2,20249.0,0
38.0,1,3,8.0,3,0,3,5.0,1,3.0,1,3.0,1,3,0,0.0,2,20405.0,0
38.0,1,1,20.0,3,1,3,4.0,1,3.0,1,3.0,0,1,0,1.0,2,22963.0,0
39.0,0,1,7.0,2,1,3,4.0,1,3.0,1,2.0,0,5,1,1.0,2,23413.0,0
37.0,1,1,12.0,2,1,4,4.0,1,4.0,3,2.0,0,1,1,2.0,2,24592.0,0
21.0,1,1,11.0,1,1,3,4.0,0,5.0,3,3.0,0,3,1,1.0,1,21651.0,1
41.0,1,3,26.0,3,0,3,3.0,0,4.0,2,2.0,1,4,0,1.0,1,18140.0,1
35.0,1,1,31.0,3,0,2,3.0,3,3.0,1,2.0,1,3,0,1.0,3,25388.0,0
37.0,1,1,25.0,2,1,3,3.0,0,4.0,1,5.0,0,4,0,1.0,1,18022.0,0
49.0,1,1,6.0,1,0,2,4.0,4,3.0,2,1.0,1,3,1,0.0,0,28964.0,0
26.0,1,3,35.0,2,1,3,5.0,1,3.0,0,4.0,0,4,0,1.0,2,27317.0,0
31.0,1,1,31.0,2,1,4,4.0,0,3.0,1,3.0,0,3,1,3.0,1,21371.0,0
43.0,1,1,18.0,2,1,2,4.0,4,4.0,1,2.0,0,3,0,1.0,0,29336.0,0
33.0,1,3,20.0,2,1,4,4.0,1,3.0,1,4.0,0,2,0,1.0,2,23081.0,0
42.0,1,1,10.0,1,1,2,3.0,2,3.0,0,2.0,0,2,0,1.0,4,34232.0,0
23.0,1,3,8.0,1,1,3,3.0,0,5.0,1,4.0,0,3,1,1.0,1,17322.0,0
34.0,0,1,12.0,2,0,4,4.0,3,4.0,1,8.0,0,3,1,2.0,3,30556.0,0
26.0,1,1,22.0,3,1,2,3.0,0,4.0,1,3.0,1,2,1,1.0,1,17373.0,1
49.0,1,1,10.0,3,1,2,4.0,2,3.0,1,3.0,0,3,0,1.0,4,33711.0,0
27.0,0,3,7.0,3,1,3,5.0,1,5.0,3,3.0,0,3,0,1.0,2,22972.0,0
33.0,1,1,7.0,2,1,4,5.0,0,3.0,3,2.0,1,5,0,3.0,1,22408.0,1
50.0,1,1,7.0,1,0,3,4.0,0,5.0,0,4.0,0,4,1,1.0,1,22258.0,0
30.0,1,1,22.0,2,0,4,6.0,0,3.0,1,2.0,1,5,1,2.0,1,20846.0,0
34.0,0,3,9.0,3,0,4,4.0,1,4.0,3,2.0,0,1,0,1.0,2,23825.0,0
26.0,0,2,23.0,2,0,2,3.0,0,3.0,1,1.0,1,5,0,1.0,1,17741.0,1
